rust_path	candidates	matched_candidate	upstream_hits	docstring_parity	initial_verdict	final_verdict	notes
crates/ledger/src/state/committee_state.rs	committee_state|state	state	.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/impl/src/Cardano/Ledger/Alonzo/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/babbage/impl/src/Cardano/Ledger/Babbage/State.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/deposit_pot.rs	deposit_pot|pot	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/drep_state.rs	drep_state|state	state	.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/impl/src/Cardano/Ledger/Alonzo/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/babbage/impl/src/Cardano/Ledger/Babbage/State.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/enact.rs	enact	enact	.reference-haskell-cardano-node/deps/cardano-ledger/eras/conway/impl/src/Cardano/Ledger/Conway/Rules/Enact.hs;.reference-haskell-cardano-node/deps/cardano-ledger/libs/cardano-ledger-conformance/src/Test/Cardano/Ledger/Conformance/ExecSpecRule/Conway/Enact.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/ledger/src/state/eras/allegra.rs	allegra	allegra	.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus-cardano/src/unstable-cardano-testlib/Test/ThreadNet/TxGen/Allegra.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/eras/alonzo.rs	alonzo	alonzo	.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Protocol/Alonzo.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/impl/src/Cardano/Ledger/Alonzo.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus-cardano/src/unstable-cardano-testlib/Test/ThreadNet/TxGen/Alonzo.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/eras/babbage.rs	babbage	babbage	.reference-haskell-cardano-node/deps/cardano-ledger/eras/babbage/impl/src/Cardano/Ledger/Babbage.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus-cardano/src/unstable-cardano-testlib/Test/ThreadNet/TxGen/Babbage.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/eras/byron.rs	byron	byron	.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Protocol/Byron.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Tracing/Era/Byron.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Tracing/OrphanInstances/Byron.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/eras/conway.rs	conway	conway	.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Protocol/Conway.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/conway/impl/src/Cardano/Ledger/Conway.hs;.reference-haskell-cardano-node/deps/cardano-ledger/libs/cardano-ledger-canonical-state/conway/Cardano/Ledger/CanonicalState/Conway.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/eras/mary.rs	mary	mary	.reference-haskell-cardano-node/deps/cardano-ledger/eras/mary/impl/src/Cardano/Ledger/Mary.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus-cardano/src/unstable-cardano-testlib/Test/ThreadNet/TxGen/Mary.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/eras/shelley.rs	shelley	shelley	.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Protocol/Shelley.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Tracing/Era/Shelley.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Tracing/OrphanInstances/Shelley.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/governance_action_state.rs	governance_action_state|state	state	.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/impl/src/Cardano/Ledger/Alonzo/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/babbage/impl/src/Cardano/Ledger/Babbage/State.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/mir.rs	mir	mir	.reference-haskell-cardano-node/deps/cardano-ledger/eras/shelley/impl/src/Cardano/Ledger/Shelley/Rules/Mir.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/shelley/test-suite/test/Test/Cardano/Ledger/Shelley/Examples/Mir.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/ledger/src/state/phase1_validation.rs	phase1_validation|validation	validation	.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/src/Cardano/Chain/Block/Validation.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/src/Cardano/Chain/Byron/API/Validation.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/src/Cardano/Chain/Epoch/Validation.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/pool_state.rs	pool_state|state	state	.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/impl/src/Cardano/Ledger/Alonzo/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/babbage/impl/src/Cardano/Ledger/Babbage/State.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/ppup.rs	ppup	ppup	.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/Rules/Ppup.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/impl/src/Cardano/Ledger/Alonzo/Rules/Ppup.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/babbage/impl/src/Cardano/Ledger/Babbage/Rules/Ppup.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/ratify.rs	ratify	ratify	.reference-haskell-cardano-node/deps/cardano-ledger/eras/conway/impl/src/Cardano/Ledger/Conway/Rules/Ratify.hs;.reference-haskell-cardano-node/deps/cardano-ledger/libs/cardano-ledger-conformance/src/Test/Cardano/Ledger/Conformance/ExecSpecRule/Conway/Ratify.hs;.reference-haskell-cardano-node/deps/cardano-ledger/libs/cardano-ledger-conformance/test/Test/Cardano/Ledger/Conformance/Imp/Conway/Ratify.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/ledger/src/state/reward_accounts.rs	reward_accounts|accounts	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/snapshot.rs	snapshot	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/stake_credentials.rs	stake_credentials|credentials	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state/treasury.rs	treasury	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/state.rs	state	state	.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/impl/src/Cardano/Ledger/Alonzo/State.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/babbage/impl/src/Cardano/Ledger/Babbage/State.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/tx.rs	tx	tx	.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/TxGenerator/Tx.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Tx.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-golden/Test/Golden/Byron/Tx.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/types.rs	types	types	.reference-haskell-cardano-node/bench/cardano-profile/src/Cardano/Benchmarking/Profile/Types.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Types.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Component/Types.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/utxo.rs	utxo	utxo	.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/TxGenerator/UTxO.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/Rules/Utxo.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/UTxO.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/ledger/src/witnesses.rs	witnesses	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/network/src/bearer.rs	bearer	bearer	.reference-haskell-cardano-node/deps/ouroboros-network/network-mux/src/Network/Mux/Bearer.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/network/src/blockfetch_client.rs	blockfetch_client|client	client	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Acceptors/Client.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgNotification/Client.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgSubmission/Client.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/network/src/blockfetch_pool.rs	blockfetch_pool|pool	pool	.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/Rules/Pool.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/impl/src/Cardano/Ledger/Alonzo/Rules/Pool.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/babbage/impl/src/Cardano/Ledger/Babbage/Rules/Pool.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/network/src/blockfetch_server.rs	blockfetch_server|server	server	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Acceptors/Server.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgNotification/Server.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgSubmission/Server.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/network/src/chainsync_client.rs	chainsync_client|client	client	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Acceptors/Client.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgNotification/Client.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgSubmission/Client.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/network/src/chainsync_server.rs	chainsync_server|server	server	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Acceptors/Server.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgNotification/Server.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgSubmission/Server.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/network/src/connection.rs	connection	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/network/src/connection_manager.rs	connection_manager|manager	connection_manager	.reference-haskell-cardano-node/deps/ouroboros-network/ouroboros-network/framework/sim-tests/Test/Ouroboros/Network/ConnectionManager.hs;.reference-haskell-cardano-node/deps/ouroboros-network/ouroboros-network/tracing/Ouroboros/Network/Tracing/ConnectionManager.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/network/src/data_point_acceptor.rs	data_point_acceptor|acceptor	acceptor	.reference-haskell-cardano-node/cardano-tracer/demo/acceptor.hs;.reference-haskell-cardano-node/cardano-tracer/test/Cardano/Tracer/Test/Acceptor.hs;.reference-haskell-cardano-node/trace-forward/src/Trace/Forward/Protocol/DataPoint/Acceptor.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/network/src/data_point_forwarder.rs	data_point_forwarder|forwarder	forwarder	.reference-haskell-cardano-node/cardano-tracer/demo/multi/forwarder.hs;.reference-haskell-cardano-node/cardano-tracer/demo/ssh/forwarder.hs;.reference-haskell-cardano-node/cardano-tracer/test/Cardano/Tracer/Test/Forwarder.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/network/src/data_point_run_acceptor.rs	data_point_run_acceptor|acceptor	acceptor	.reference-haskell-cardano-node/cardano-tracer/demo/acceptor.hs;.reference-haskell-cardano-node/cardano-tracer/test/Cardano/Tracer/Test/Acceptor.hs;.reference-haskell-cardano-node/trace-forward/src/Trace/Forward/Protocol/DataPoint/Acceptor.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/network/src/data_point_run_forwarder.rs	data_point_run_forwarder|forwarder	forwarder	.reference-haskell-cardano-node/cardano-tracer/demo/multi/forwarder.hs;.reference-haskell-cardano-node/cardano-tracer/demo/ssh/forwarder.hs;.reference-haskell-cardano-node/cardano-tracer/test/Cardano/Tracer/Test/Forwarder.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
